# step, loss_train, loss_test, metrics_test
4.800000000000000000e+02 1.230028320312500000e+03 1.688470560000000000e+08 2.268917343750000000e+05 3.759233398437500000e+02 1.128511888971728272e-12 5.933125084983670305e-13 1.227184082031250000e+03 1.688476640000000000e+08 2.269074375000000000e+05 3.758406982421875000e+02 1.120862083703322298e-12 5.880528811293139757e-13
4.900000000000000000e+02 1.220699462890625000e+03 1.688446560000000000e+08 2.268223281250000000e+05 3.831183471679687500e+02 9.726575014162852639e-13 5.190551222340744619e-13 1.217781372070312500e+03 1.688452640000000000e+08 2.268383125000000000e+05 3.830302429199218750e+02 9.658443749643863541e-13 5.144693265152211481e-13
5.000000000000000000e+02 1.211539550781250000e+03 1.688422560000000000e+08 2.267528906250000000e+05 3.900843811035156250e+02 8.067027948421845451e-13 3.981247840081914013e-13 1.208547241210937500e+03 1.688428800000000000e+08 2.267691875000000000e+05 3.899908142089843750e+02 8.018809683103811370e-13 3.946498889403210475e-13
5.100000000000000000e+02 1.202549560546875000e+03 1.688398720000000000e+08 2.266834843750000000e+05 3.968148498535156250e+02 7.438774531250136324e-13 3.927722947230649631e-13 1.199482543945312500e+03 1.688404960000000000e+08 2.267000781250000000e+05 3.967156677246093750e+02 7.389423816762941133e-13 3.894314612538224418e-13
5.200000000000000000e+02 1.193730224609375000e+03 1.688374880000000000e+08 2.266140468750000000e+05 4.033032531738281250e+02 6.732122454986000371e-13 3.125184301882438787e-13 1.190587768554687500e+03 1.688381280000000000e+08 2.266309531250000000e+05 4.031983947753906250e+02 6.685830816928473030e-13 3.097800878662515522e-13
5.300000000000000000e+02 1.185082153320312500e+03 1.688350880000000000e+08 2.265446406250000000e+05 4.095434265136718750e+02 6.676631361494933525e-13 2.823387411452632501e-13 1.181863647460937500e+03 1.688357440000000000e+08 2.265618281250000000e+05 4.094327697753906250e+02 6.635895717470308153e-13 2.796204294584075933e-13
5.400000000000000000e+02 1.176606689453125000e+03 1.688327200000000000e+08 2.264751718750000000e+05 4.155294799804687500e+02 6.216364228928128455e-13 2.997687547409005893e-13 1.173311645507812500e+03 1.688333600000000000e+08 2.264927031250000000e+05 4.154129943847656250e+02 6.179648806559079333e-13 2.974436831820054250e-13
5.500000000000000000e+02 1.168304199218750000e+03 1.688303040000000000e+08 2.264057187500000000e+05 4.212561035156250000e+02 5.438102225474583662e-13 2.230278814277855681e-13 1.164932006835937500e+03 1.688309600000000000e+08 2.264235156250000000e+05 4.211337585449218750e+02 5.404618267680627586e-13 2.210110756515823449e-13
5.600000000000000000e+02 1.160175903320312500e+03 1.688279520000000000e+08 2.263362031250000000e+05 4.267181396484375000e+02 4.839175392866434944e-13 2.106486372051991074e-13 1.156726074218750000e+03 1.688286400000000000e+08 2.263543281250000000e+05 4.265898437500000000e+02 4.807430495357145617e-13 2.081470846376776151e-13
5.700000000000000000e+02 1.152223022460937500e+03 1.688255680000000000e+08 2.262666250000000000e+05 4.319108581542968750e+02 4.525900867188153986e-13 2.026005367162034276e-13 1.148694702148437500e+03 1.688262560000000000e+08 2.262850468750000000e+05 4.317765197753906250e+02 4.500734908461506700e-13 2.007813945485714680e-13
5.800000000000000000e+02 1.144445556640625000e+03 1.688231840000000000e+08 2.261970156250000000e+05 4.368294982910156250e+02 3.819656450940872583e-13 1.774197786299017143e-13 1.140838500976562500e+03 1.688238720000000000e+08 2.262157656250000000e+05 4.366890869140625000e+02 3.794414598062151311e-13 1.763101248114171127e-13
5.900000000000000000e+02 1.136845092773437500e+03 1.688208160000000000e+08 2.261273750000000000e+05 4.414700317382812500e+02 3.861441873719007045e-13 1.956212833864254264e-13 1.133158447265625000e+03 1.688214880000000000e+08 2.261464218750000000e+05 4.413234863281250000e+02 3.840169013943212084e-13 1.934928454440376644e-13
6.000000000000000000e+02 1.129422119140625000e+03 1.688184320000000000e+08 2.260576718750000000e+05 4.458284606933593750e+02 3.865010525169743083e-13 1.483377087612910983e-13 1.125655395507812500e+03 1.688191840000000000e+08 2.260770156250000000e+05 4.456756286621093750e+02 3.840448196002627101e-13 1.472811266391496621e-13
6.100000000000000000e+02 1.122177734375000000e+03 1.688160640000000000e+08 2.259878906250000000e+05 4.499015502929687500e+02 3.539405368183784484e-13 2.436367080305146260e-13 1.118330444335937500e+03 1.688167840000000000e+08 2.260075468750000000e+05 4.497425537109375000e+02 3.514506123191568632e-13 2.419685274628741167e-13
6.200000000000000000e+02 1.115112426757812500e+03 1.688136640000000000e+08 2.259180468750000000e+05 4.536861877441406250e+02 3.124627293016324359e-13 1.452748376240195483e-13 1.111184204101562500e+03 1.688143840000000000e+08 2.259380000000000000e+05 4.535208435058593750e+02 3.107163777573557217e-13 1.437419654875052299e-13
6.300000000000000000e+02 1.108227294921875000e+03 1.688112960000000000e+08 2.258481562500000000e+05 4.571791992187500000e+02 2.894947194291563886e-13 1.464715393244275798e-13 1.104217163085937500e+03 1.688120160000000000e+08 2.258684218750000000e+05 4.570075683593750000e+02 2.878894225875200386e-13 1.454625265726039451e-13
6.400000000000000000e+02 1.101522827148437500e+03 1.688089280000000000e+08 2.257781875000000000e+05 4.603783874511718750e+02 2.806763339541912261e-13 1.233858393061282310e-13 1.097430664062500000e+03 1.688097120000000000e+08 2.257987500000000000e+05 4.602003479003906250e+02 2.788186077417459385e-13 1.224827937641378983e-13
6.500000000000000000e+02 1.095000000000000000e+03 1.688065440000000000e+08 2.257081250000000000e+05 4.632818603515625000e+02 2.936967617890584581e-13 1.133708605509722855e-13 1.090825073242187500e+03 1.688073120000000000e+08 2.257289843750000000e+05 4.630974426269531250e+02 2.913455880628607053e-13 1.123520018881697669e-13
6.600000000000000000e+02 1.088659301757812500e+03 1.688041600000000000e+08 2.256379843750000000e+05 4.658875732421875000e+02 2.849591764809977779e-13 1.576514526563377316e-13 1.084401245117187500e+03 1.688049120000000000e+08 2.256591250000000000e+05 4.656966857910156250e+02 2.828053546552466990e-13 1.561036456348974255e-13
6.700000000000000000e+02 1.082501220703125000e+03 1.688018080000000000e+08 2.255677656250000000e+05 4.681936645507812500e+02 2.529238212096995841e-13 9.338512493677064707e-14 1.078159301757812500e+03 1.688025760000000000e+08 2.255892031250000000e+05 4.679963378906250000e+02 2.511821317347645577e-13 9.256465494274224159e-14
6.800000000000000000e+02 1.076526367187500000e+03 1.687994080000000000e+08 2.254974062500000000e+05 4.702000122070312500e+02 2.093461580303379588e-13 1.070921847837365271e-13 1.072100341796875000e+03 1.688002240000000000e+08 2.255191718750000000e+05 4.699961242675781250e+02 2.078829729884601463e-13 1.064696562250860845e-13
6.900000000000000000e+02 1.070735473632812500e+03 1.687970400000000000e+08 2.254269843750000000e+05 4.719060058593750000e+02 1.962717233747537926e-13 7.327099945655599078e-14 1.066224609375000000e+03 1.687978720000000000e+08 2.254490781250000000e+05 4.716955566406250000e+02 1.951322133389443714e-13 7.274516140290052113e-14
7.000000000000000000e+02 1.065128540039062500e+03 1.687946560000000000e+08 2.253564843750000000e+05 4.733099975585937500e+02 1.909609216631594220e-13 1.064932986087098465e-13 1.060532592773437500e+03 1.687954720000000000e+08 2.253788906250000000e+05 4.730930480957031250e+02 1.897737202842877946e-13 1.056064212316167039e-13
7.100000000000000000e+02 1.059706298828125000e+03 1.687922880000000000e+08 2.252858906250000000e+05 4.744132995605468750e+02 1.835262627633560406e-13 8.049468616612084904e-14 1.055024780273437500e+03 1.687931200000000000e+08 2.253086093750000000e+05 4.741897277832031250e+02 1.825757291662108428e-13 7.976123694896156135e-14
7.200000000000000000e+02 1.054468750000000000e+03 1.687899360000000000e+08 2.252151718750000000e+05 4.752155761718750000e+02 1.800660586349228653e-13 8.142483676242331936e-14 1.049701049804687500e+03 1.687907840000000000e+08 2.252381875000000000e+05 4.749854431152343750e+02 1.786437886725292246e-13 8.083164264880218775e-14
7.300000000000000000e+02 1.049416137695312500e+03 1.687875840000000000e+08 2.251443437500000000e+05 4.757179565429687500e+02 1.567177512979203713e-13 6.270471744921832236e-14 1.044561889648437500e+03 1.687884320000000000e+08 2.251676406250000000e+05 4.754812011718750000e+02 1.558078346246619117e-13 6.228259688588824727e-14
7.400000000000000000e+02 1.044548706054687500e+03 1.687852000000000000e+08 2.250734375000000000e+05 4.759218750000000000e+02 1.339650775294271012e-13 5.186437962586241956e-14 1.039607421875000000e+03 1.687860480000000000e+08 2.250970468750000000e+05 4.756784667968750000e+02 1.330223230828694869e-13 5.154476021354548188e-14
7.500000000000000000e+02 1.039866455078125000e+03 1.687828640000000000e+08 2.250024218750000000e+05 4.758279724121093750e+02 1.220680593281078807e-13 5.094671429520247763e-14 1.034837890625000000e+03 1.687837120000000000e+08 2.250263750000000000e+05 4.755779724121093750e+02 1.213337698542649168e-13 5.018536381276063330e-14
7.600000000000000000e+02 1.035369140625000000e+03 1.687804960000000000e+08 2.249312500000000000e+05 4.754387817382812500e+02 1.324371927229062162e-13 4.459467531033912968e-14 1.030252807617187500e+03 1.687813760000000000e+08 2.249555000000000000e+05 4.751821289062500000e+02 1.314136381094441197e-13 4.413402491230435098e-14
7.700000000000000000e+02 1.031056640625000000e+03 1.687781120000000000e+08 2.248600312500000000e+05 4.747564697265625000e+02 1.330968619822278654e-13 3.980743821596979815e-14 1.025852294921875000e+03 1.687789920000000000e+08 2.248845781250000000e+05 4.744932556152343750e+02 1.321594878889512104e-13 3.944844193600090254e-14
7.800000000000000000e+02 1.026929321289062500e+03 1.687757280000000000e+08 2.247887031250000000e+05 4.737836608886718750e+02 1.256826402933758358e-13 4.943471982677208332e-14 1.021636291503906250e+03 1.687766240000000000e+08 2.248135468750000000e+05 4.735137634277343750e+02 1.249264905932301328e-13 4.908578968634835782e-14
7.900000000000000000e+02 1.022985961914062500e+03 1.687734080000000000e+08 2.247172656250000000e+05 4.725230102539062500e+02 1.032677293829296905e-13 4.242970314287039524e-14 1.017604064941406250e+03 1.687742880000000000e+08 2.247423906250000000e+05 4.722465515136718750e+02 1.026375165413817570e-13 4.196091106414660821e-14
8.000000000000000000e+02 1.019226440429687500e+03 1.687710400000000000e+08 2.246457031250000000e+05 4.709782409667968750e+02 1.062907831954167104e-13 2.094051623454436933e-14 1.013755615234375000e+03 1.687719680000000000e+08 2.246711718750000000e+05 4.706950988769531250e+02 1.055905783273712595e-13 2.059822683242711755e-14
8.100000000000000000e+02 1.015650573730468750e+03 1.687686560000000000e+08 2.245740468750000000e+05 4.691533813476562500e+02 8.439576077920452057e-14 3.881128342428548372e-14 1.010090270996093750e+03 1.687695840000000000e+08 2.245998125000000000e+05 4.688636474609375000e+02 8.389787481280844283e-14 3.851005817945112042e-14
8.200000000000000000e+02 1.012257385253906250e+03 1.687663200000000000e+08 2.245022343750000000e+05 4.670516967773437500e+02 7.718104584261697987e-14 4.585570746902523087e-14 1.006607360839843750e+03 1.687672320000000000e+08 2.245283281250000000e+05 4.667553710937500000e+02 7.664118769961855704e-14 4.561230746943402414e-14
8.300000000000000000e+02 1.009046081542968750e+03 1.687639360000000000e+08 2.244303750000000000e+05 4.646783447265625000e+02 7.318541524756541627e-14 3.568766308403685528e-14 1.003306152343750000e+03 1.687648640000000000e+08 2.244567500000000000e+05 4.643754882812500000e+02 7.278050639372354857e-14 3.533278677232340459e-14
8.400000000000000000e+02 1.006016235351562500e+03 1.687615840000000000e+08 2.243584062500000000e+05 4.620378723144531250e+02 7.541541582846075786e-14 1.339429547229107134e-14 1.000185852050781250e+03 1.687625280000000000e+08 2.243851093750000000e+05 4.617285156250000000e+02 7.480689380662611243e-14 1.335476867980744942e-14
8.500000000000000000e+02 1.003166442871093750e+03 1.687592000000000000e+08 2.242862968750000000e+05 4.591354370117187500e+02 7.480929260393273661e-14 2.610675144489905952e-14 9.972456054687500000e+02 1.687601760000000000e+08 2.243133281250000000e+05 4.588195800781250000e+02 7.433414100184096429e-14 2.593251507358295543e-14
8.600000000000000000e+02 1.000495849609375000e+03 1.687568800000000000e+08 2.242141250000000000e+05 4.559770812988281250e+02 7.188130976944553940e-14 1.703627541230386122e-14 9.944843750000000000e+02 1.687578240000000000e+08 2.242414531250000000e+05 4.556547851562500000e+02 7.142746951630668528e-14 1.692527852082976320e-14
8.700000000000000000e+02 9.980031127929687500e+02 1.687545120000000000e+08 2.241417968750000000e+05 4.525678710937500000e+02 5.701777212267084005e-14 1.000766123752461559e-14 9.919008789062500000e+02 1.687554720000000000e+08 2.241694218750000000e+05 4.522391662597656250e+02 5.665630250649596189e-14 9.849870857912400995e-15
8.800000000000000000e+02 9.956873168945312500e+02 1.687521600000000000e+08 2.240694062500000000e+05 4.489148864746093750e+02 7.224234231661963435e-14 2.503499049234282625e-14 9.894938354492187500e+02 1.687531520000000000e+08 2.240973281250000000e+05 4.485798339843750000e+02 7.159081134985520456e-14 2.487237033086536764e-14
